path	sentence	id
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00781843889.wav	సమాధుల వద్ద పుష్పగుచ్ఛాలు ఉంచవచ్చును	171
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01282824167.wav	భరణి నక్షత్రము ధాత్రిమూడు	172
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_00813485394.wav	అక్కడ మొదటి సంవత్సరం బిటెక్	173
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_00005491931.wav	వేసవిలో మంచినీటి కోరతను ఎదుర్కుంటారు	174
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00145832465.wav	బజార్‌హథ్నూర్‌ ఆంధ్ర ప్రదేశ్ రాష్ట్రములోని అదిలాబాదు జిల్లాకు చెందిన ఒక మండలము	175
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09584_02077832949.wav	అవన్నీ నాకు తెలుసు	176
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_02026766464.wav	వేంకటపతికి మొక్కుమని చెబితేనే మొక్కేవాడు	177
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_00026086026.wav	చేనేత రంగానికి సేవ చేసాడు	178
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01136824448.wav	త్రిగర్త దేశాధీసుడు ఉచితముగా చెప్పాడు	179
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_00988631213.wav	జనాభా మరియు సమాజ జీవ శాస్త సిరీస్ పదహారు	180
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09525_01009418977.wav	ఇది కుటుంబానికి చెందిన చిన్న చోటు	181
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_01793202051.wav	వీటి వయస్సు ముప్పై ఏళ్ళు	182
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08664_01172965097.wav	అంటూ పలుపేర్లతో అర్చిస్తారు	183
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00097667094.wav	విద్యావకాశాల విషయంలోనూ ఇదే జరిగింది	184
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_00921762395.wav	దీని పువ్వులు ఓష్టకారముగ లేవు	185
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_01251943131.wav	విజయవాడ గ్రామీణ మండలం లోని గ్రామం	186
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01850053901.wav	ఏమయ్య ఓ సంఘపోల్లు ఎక్కడ చూస్తే ఏమీ లేదు	187
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_02828_00501689314.wav	పిన్ కోడ్ అయిదు లక్షల పదునయిదు వేల అయిదు వందల ఒక్క	188
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01908331525.wav	అయినా శుభ ఫలితాలే అధికం	189
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01321238093.wav	నరేశ్ మెహతా హిందీ భాషకు చెందిన రచయిత	190
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01030586027.wav	హైదరాబాదు లో ముస్లిం జనాభా ఎక్కువగా ఉంది	191
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_01085017490.wav	ఈ పెట్టెకి ఒక పేరు ఉంటే బాగుంటుంది కదా	192
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_01281909682.wav	దాని వలన ప్రయోజనం శూన్యం	193
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01026956053.wav	కానీ విజయవాడ అనే పేరే ఎక్కువగా వాడుకలో ఉంది కనుక అదే వాడాలి	194
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00393668262.wav	ఉదా స రి గ మ ప మ ప ద ని సా	195
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04830_01187608165.wav	మొత్తము ఇరవై ఒకటి ఊపస్థంభాలు పాతబడ్డాయి	196
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01741481445.wav	ఆ వ్యాసం పై కృషి చేసిన వారి జాబితా చూడండి	197
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00380806867.wav	దొంగోనికి అందరు దొంగల్లాగా	198
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01254452994.wav	ఈ రాష్ట్రంలోని ముఖ్యమైన నదులు గోదావరి కృష్ణ	199
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08664_00354445536.wav	ఈనాడు ఆదివారం ఇరవై ఒకటి ఏప్రిల్ రెండు వేల పదమూడు	200
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09525_01943748435.wav	వీరి ఊరి జాతర అలాంటిది	201
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00406735563.wav	కంబ మహాకవి పుట్టిన ప్రదేశము	202
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01578492169.wav	మొదట్లో సైన్సు విద్యార్థి	203
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01684968942.wav	దక్షిణం వైపుగా	204
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05425_01311719749.wav	ఈరోజు ఈయన మరణ వార్త ఈనాడు లో వచ్చింది	205
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00200746215.wav	వాటిలో మంచిపాటలు ఎన్నో ఎన్నెన్నో ఉన్నాయి	206
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_01684142239.wav	దాంతో వివాహం ఆగి పోతుంది	207
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06928_00654747619.wav	చాద్ దేశాన్ని అధికారికంగా రిపబ్లిక్ ఆఫ్ చాద్ అని పిలుస్తారు	208
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_00474541452.wav	గర్భగుడి మాత్రమే ఆ కాలానికి చెందినది	209
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_01772486387.wav	పురుషుల కన్నా స్త్రీల శాతం ఎక్కువ	210
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04830_01281277961.wav	గ్రామీణ విస్తీర్ణం వెయ్యి ముప్పై హెక్టారులు	211
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_00300047042.wav	కాని వెంటనే దానిని తరిగి ఇచ్చేస్తుంది	212
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09584_01358102467.wav	దిక్కులకు అధిపతులను నిర్ణయించడం	213
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_00067501103.wav	ముందు అగస్త్య్ని భుజించమని చెప్పాడు	214
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01701560830.wav	ఆచంట మండలంలో వల్లూరు క్లిక్ చేస్తే కడప వల్లూరు వస్తున్నది	215
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_00187797557.wav	అతడి లక్షణములు ఇంద్రియములకు గోచరించవు	216
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04771_00535842669.wav	యాభై అడుగుల్లో	217
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01084205003.wav	దీంతో ఎవరినీ కలిసేది కాదామె	218
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_01698519545.wav	ఊరంతా ఈ కోలా హలంలో మునిగి పోతారు	219
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01323567492.wav	వేల్స్ ఈకలు ప్రిన్స్ అని పిలుస్తారు	220
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_00287546525.wav	ఏడుమొగ్గల్ని కొద్దినీళ్లలో మరిగించాలి	221
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01512480796.wav	ఇప్పుడు రోజులు మారేయి	222
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04771_01106895577.wav	చీలిక వద్ద ఎడమవైపు వెళ్ళండి	223
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01413183986.wav	పాంపీ కళ హాలీవుడ్ కళ వంటిది కాదు	224
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_00385047920.wav	వెంకటపతికి మొక్కు అని చెబితేనే మొక్కేవాడు	225
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_01603487696.wav	పైడిపుట్టిలో కుటుంబంతో సహా ఉండేవాడు	226
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_00970046036.wav	ఈ ఊరు చారిత్రిక ప్రాధాన్యం గలది	227
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_01752319773.wav	ఇది నగరానికి పడమటి వైపున ఉంది	228
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06566_01453211051.wav	కళ్యాణ్ వచ్చి వివాహం సహాయపడుతుంది	229
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00124734288.wav	ప్లీహం పెద్దదై కూడా ఉంటుంది	230
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_00746104558.wav	మంచి చెడు మధ్య విబేధాలను గుర్తించగలగడం; రెండు	231
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00772759492.wav	ఆంధ్ర ప్రదేశ్‌ రాష్ట్ర మాజీ ముఖ్యమంత్రి నందమూరి తారక రామారావు	232
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_01159953118.wav	దాదాసాహెబ్ ఫాల్కే అవార్డు గ్రహీత శాంతారాం	233
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00633644468.wav	స్కాండినేవియా నార్వే మరియు స్వీడన్	234
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_00361937755.wav	చిలకకూర చిలక తోటకూర	235
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_01637540790.wav	దిక్కులకు అధిపతులను నిర్ణయించడము	236
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00879498582.wav	పాండవులు మంచి వాఋ కనుక సరి పోయింది	237
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_01728613374.wav	ఇంకా వందకు పైగా అనుసరణ రచనలు వచ్చాయి	238
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08712_02116794320.wav	చట్టాలు దేశాలవారీగా మారుతుంటాయి	239
